FILE,LABEL,VALUE
definition,label,loc_us-gaap_FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization_8ba9ec44-4fa5-47c4-9ede-498daed60b3f
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_a3754d40-82d2-4b6f-b1bf-b58140f051ef
definition,to,loc_us-gaap_FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization_8ba9ec44-4fa5-47c4-9ede-498daed60b3f
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization_bea129c1-1800-4ddf-931f-883950d37ce5
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_a3754d40-82d2-4b6f-b1bf-b58140f051ef
definition,to,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization_bea129c1-1800-4ddf-931f-883950d37ce5
definition,type,arc
definition,order,2
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization_a8498f94-3a20-4c10-8c2a-d03f5e0ef9f8
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_a3754d40-82d2-4b6f-b1bf-b58140f051ef
definition,to,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization_a8498f94-3a20-4c10-8c2a-d03f5e0ef9f8
definition,type,arc
definition,order,3
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization_de21c306-553f-4764-9398-b51698a4d871
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_a3754d40-82d2-4b6f-b1bf-b58140f051ef
definition,to,loc_us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization_de21c306-553f-4764-9398-b51698a4d871
definition,type,arc
definition,order,4
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_ScheduleOfPropertyPlantAndEquipmentTable_389c63e5-95b8-4979-b622-0244dc4ff0a6
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ScheduleOfPropertyPlantAndEquipmentTable
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/all
definition,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_a3754d40-82d2-4b6f-b1bf-b58140f051ef
definition,to,loc_us-gaap_ScheduleOfPropertyPlantAndEquipmentTable_389c63e5-95b8-4979-b622-0244dc4ff0a6
definition,type,arc
definition,order,1
definition,closed,true
definition,contextElement,segment
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentByTypeAxis_9ccb6035-7ea8-4c18-bff0-b61e36c87495
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentByTypeAxis
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/hypercube-dimension
definition,from,loc_us-gaap_ScheduleOfPropertyPlantAndEquipmentTable_389c63e5-95b8-4979-b622-0244dc4ff0a6
definition,to,loc_us-gaap_PropertyPlantAndEquipmentByTypeAxis_9ccb6035-7ea8-4c18-bff0-b61e36c87495
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_9ccb6035-7ea8-4c18-bff0-b61e36c87495_default
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentTypeDomain
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/dimension-default
definition,from,loc_us-gaap_PropertyPlantAndEquipmentByTypeAxis_9ccb6035-7ea8-4c18-bff0-b61e36c87495
definition,to,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_9ccb6035-7ea8-4c18-bff0-b61e36c87495_default
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentTypeDomain
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/dimension-domain
definition,from,loc_us-gaap_PropertyPlantAndEquipmentByTypeAxis_9ccb6035-7ea8-4c18-bff0-b61e36c87495
definition,to,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_LandMember_69478d67-5aab-4bb4-b004-19a1f556d6e4
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LandMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_us-gaap_LandMember_69478d67-5aab-4bb4-b004-19a1f556d6e4
definition,type,arc
definition,order,0
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_BuildingMember_fa2b6ce9-af4c-4c70-9764-a2092f14a1a1
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_BuildingMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_us-gaap_BuildingMember_fa2b6ce9-af4c-4c70-9764-a2092f14a1a1
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_LeaseholdImprovementsMember_3080abf1-0209-486e-9210-5320bfaaada8
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LeaseholdImprovementsMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_us-gaap_LeaseholdImprovementsMember_3080abf1-0209-486e-9210-5320bfaaada8
definition,type,arc
definition,order,2
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_fb_NetworkEquipmentMember_38309040-0921-4ee3-800d-b668ccf44f15
definition,href,fb-20210930.xsd#fb_NetworkEquipmentMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_fb_NetworkEquipmentMember_38309040-0921-4ee3-800d-b668ccf44f15
definition,type,arc
definition,order,3
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_7243de21-8db9-47cf-9dc8-831fb42fe1df
definition,href,fb-20210930.xsd#fb_ComputerSoftwareOfficeEquipmentAndOtherMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_7243de21-8db9-47cf-9dc8-831fb42fe1df
definition,type,arc
definition,order,4
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_ConstructionInProgressMember_b13e0d43-742e-4ccf-9f18-bf7bf068d8b1
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ConstructionInProgressMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_PropertyPlantAndEquipmentTypeDomain_387093b7-16e3-4a55-b2be-97586ee2a545
definition,to,loc_us-gaap_ConstructionInProgressMember_b13e0d43-742e-4ccf-9f18-bf7bf068d8b1
definition,type,arc
definition,order,5
definition,item_type,definition_definitionLink
definition,role,http://www.facebook.com/role/LeasesNarrativeDetails
definition,type,extended
definition,id,if47e04bd82b04a1090ecd07b6c317918_LeasesNarrativeDetails
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_LesseeLeaseDescriptionLineItems_0d8c2343-6299-4b60-8a28-39f10edf4cb5
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LesseeLeaseDescriptionLineItems
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount_923b3139-e95a-485e-a2f0-05b18f7dc8bb
definition,href,fb-20210930.xsd#fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_LesseeLeaseDescriptionLineItems_0d8c2343-6299-4b60-8a28-39f10edf4cb5
definition,to,loc_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount_923b3139-e95a-485e-a2f0-05b18f7dc8bb
definition,type,arc
definition,order,0
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_fb_LesseeFinanceLeaseLeaseNotYetCommencedAmount_2e8c2b06-28f3-4983-a0b9-c16d6421c7d3
definition,href,fb-20210930.xsd#fb_LesseeFinanceLeaseLeaseNotYetCommencedAmount
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_LesseeLeaseDescriptionLineItems_0d8c2343-6299-4b60-8a28-39f10edf4cb5
definition,to,loc_fb_LesseeFinanceLeaseLeaseNotYetCommencedAmount_2e8c2b06-28f3-4983-a0b9-c16d6421c7d3
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_fb_LesseeLeaseLeaseNotYetCommencedTermOfContract_07314043-6966-42ad-8a80-9212277cf244
definition,href,fb-20210930.xsd#fb_LesseeLeaseLeaseNotYetCommencedTermOfContract
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_LesseeLeaseDescriptionLineItems_0d8c2343-6299-4b60-8a28-39f10edf4cb5
definition,to,loc_fb_LesseeLeaseLeaseNotYetCommencedTermOfContract_07314043-6966-42ad-8a80-9212277cf244
definition,type,arc
definition,order,2
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_LesseeLeaseDescriptionTable_9cc966d8-5be9-4158-ba53-48d237b8eef6
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LesseeLeaseDescriptionTable
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/all
definition,from,loc_us-gaap_LesseeLeaseDescriptionLineItems_0d8c2343-6299-4b60-8a28-39f10edf4cb5
definition,to,loc_us-gaap_LesseeLeaseDescriptionTable_9cc966d8-5be9-4158-ba53-48d237b8eef6
definition,type,arc
definition,order,1
definition,closed,true
definition,contextElement,segment
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_srt_RangeAxis_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0
definition,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_RangeAxis
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/hypercube-dimension
definition,from,loc_us-gaap_LesseeLeaseDescriptionTable_9cc966d8-5be9-4158-ba53-48d237b8eef6
definition,to,loc_srt_RangeAxis_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_srt_RangeMember_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0_default
definition,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_RangeMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/dimension-default
definition,from,loc_srt_RangeAxis_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0
definition,to,loc_srt_RangeMember_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0_default
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_srt_RangeMember_94702f13-0270-4e1b-b296-544229b9a847
definition,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_RangeMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/dimension-domain
definition,from,loc_srt_RangeAxis_c4e2c1d6-561d-4a1e-9ef5-6dae22b84ec0
definition,to,loc_srt_RangeMember_94702f13-0270-4e1b-b296-544229b9a847
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_srt_MinimumMember_4afeeb79-579c-4eca-a031-98b1e1b16f3d
definition,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_MinimumMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_srt_RangeMember_94702f13-0270-4e1b-b296-544229b9a847
definition,to,loc_srt_MinimumMember_4afeeb79-579c-4eca-a031-98b1e1b16f3d
definition,type,arc
definition,order,0
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_srt_MaximumMember_190f6120-e738-4287-9bcd-e28c65fb29a3
definition,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_MaximumMember
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_srt_RangeMember_94702f13-0270-4e1b-b296-544229b9a847
definition,to,loc_srt_MaximumMember_190f6120-e738-4287-9bcd-e28c65fb29a3
definition,type,arc
definition,order,1
definition,item_type,definition_definitionLink
definition,role,http://www.facebook.com/role/GoodwillandIntangibleAssetsIntangibleAssetsDetail
definition,type,extended
definition,id,i304af791cfda486aa754192f657b8a6e_GoodwillandIntangibleAssetsIntangibleAssetsDetail
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_FiniteLivedIntangibleAssetsLineItems_935a474b-1222-458d-905c-57a398cc671d
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsLineItems
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_d166eed3-1aee-41a6-bd54-43f23b2d61a6
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_FiniteLivedIntangibleAssetsLineItems_935a474b-1222-458d-905c-57a398cc671d
definition,to,loc_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_d166eed3-1aee-41a6-bd54-43f23b2d61a6
definition,type,arc
definition,order,0
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_FiniteLivedIntangibleAssetsGross_668b556a-7b25-436f-ba89-0609fc74ec04
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsGross
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_FiniteLivedIntangibleAssetsLineItems_935a474b-1222-458d-905c-57a398cc671d
definition,to,loc_us-gaap_FiniteLivedIntangibleAssetsGross_668b556a-7b25-436f-ba89-0609fc74ec04
definition,type,arc
definition,order,1
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_37b86f6b-4bfc-4d30-b7ce-4ccfde718777
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_FiniteLivedIntangibleAssetsLineItems_935a474b-1222-458d-905c-57a398cc671d
definition,to,loc_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_37b86f6b-4bfc-4d30-b7ce-4ccfde718777
definition,type,arc
definition,order,2
definition,item_type,definition_loc
definition,type,locator
definition,label,loc_us-gaap_FiniteLivedIntangibleAssetsNet_53ee4a5c-f6ab-4451-afcf-b69ca3a0d531
definition,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsNet
definition,item_type,definition_definitionArc
definition,arcrole,http://xbrl.org/int/dim/arcrole/domain-member
definition,from,loc_us-gaap_FiniteLivedIntangibleAssetsLineItems_935a474b-1222-458d-905c-57a398cc671d
definition,to,loc_us-gaap_FiniteLivedIntangibleAssetsNet_53ee4a5c-f6ab-4451-afcf-b69ca3a0d531
