ID,CATEGORY,LABEL,VALUE
us-gaap_CorporateDebtSecuritiesMember,us_gaap_id,us-gaap:CorporateDebtSecuritiesMember,None
us-gaap_CorporateDebtSecuritiesMember,label_label,item_type,label_label
us-gaap_CorporateDebtSecuritiesMember,label_label,id,lab_us-gaap_CorporateDebtSecuritiesMember_label_en-US
us-gaap_CorporateDebtSecuritiesMember,label_label,label,lab_us-gaap_CorporateDebtSecuritiesMember
us-gaap_CorporateDebtSecuritiesMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CorporateDebtSecuritiesMember,label_label,type,resource
us-gaap_CorporateDebtSecuritiesMember,label_label,lang,en-US
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_id,lab_us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,None
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,location_id,lab_us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,None
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,us_gaap_id,us-gaap:FinanceLeaseLiabilityMaturityTableTextBlock,None
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,item_type,label_label
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,id,lab_us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock_label_en-US
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,label,lab_us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,type,resource
us-gaap_FinanceLeaseLiabilityMaturityTableTextBlock,label_label,lang,en-US
us-gaap_FairValueDisclosuresTextBlock,label_id,lab_us-gaap_FairValueDisclosuresTextBlock,None
us-gaap_FairValueDisclosuresTextBlock,location_id,lab_us-gaap_FairValueDisclosuresTextBlock,None
us-gaap_FairValueDisclosuresTextBlock,us_gaap_id,us-gaap:FairValueDisclosuresTextBlock,None
us-gaap_FairValueDisclosuresTextBlock,label_label,item_type,label_label
us-gaap_FairValueDisclosuresTextBlock,label_label,id,lab_us-gaap_FairValueDisclosuresTextBlock_label_en-US
us-gaap_FairValueDisclosuresTextBlock,label_label,label,lab_us-gaap_FairValueDisclosuresTextBlock
us-gaap_FairValueDisclosuresTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FairValueDisclosuresTextBlock,label_label,type,resource
us-gaap_FairValueDisclosuresTextBlock,label_label,lang,en-US
us-gaap_DepreciationDepletionAndAmortization,label_id,lab_us-gaap_DepreciationDepletionAndAmortization,None
us-gaap_DepreciationDepletionAndAmortization,location_id,lab_us-gaap_DepreciationDepletionAndAmortization,None
us-gaap_DepreciationDepletionAndAmortization,us_gaap_id,us-gaap:DepreciationDepletionAndAmortization,None
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,id,us-gaap:DepreciationDepletionAndAmortization
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,master_id,us-gaap_DepreciationDepletionAndAmortization
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zNC9mcmFnOjAxZTNlZjc1Njg0YjRmNjliYzNlMTJkYzQzY2E4YWNkL3RhYmxlOjU4NjExYWNjNGI4ZTRmMjE5YzkxODUxM2RjNWY0OGI3L3RhYmxlcmFuZ2U6NTg2MTFhY2M0YjhlNGYyMTljOTE4NTEzZGM1ZjQ4YjdfNS0zLTEtMS0w_dff99098-da00-4acd-9e03-1f80287d384e
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,unit_ref,usd
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,decimals,-6
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,scale,6
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_DepreciationDepletionAndAmortization,us_gaap_value,value,"4,999"
us-gaap_DepreciationDepletionAndAmortization,label_label,item_type,label_label
us-gaap_DepreciationDepletionAndAmortization,label_label,id,lab_us-gaap_DepreciationDepletionAndAmortization_label_en-US
us-gaap_DepreciationDepletionAndAmortization,label_label,label,lab_us-gaap_DepreciationDepletionAndAmortization
us-gaap_DepreciationDepletionAndAmortization,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DepreciationDepletionAndAmortization,label_label,type,resource
us-gaap_DepreciationDepletionAndAmortization,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,location_id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_id,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,id,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearThree
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,master_id,us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,context_ref,i4b235a33df5041728cc0b570ff81141c_I20210930
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82NC9mcmFnOjc4NjI4MTgyZmM0ZjRlNWVhMTM5Mzc5M2JhMzQ0NGM3L3RhYmxlOmI1NzNjODI3YTgxNDQ5NWY4MmEzZjU4NDIyZTQ4NGI2L3RhYmxlcmFuZ2U6YjU3M2M4MjdhODE0NDk1ZjgyYTNmNTg0MjJlNDg0YjZfMy0xLTEtMS0w_e4551149-4368-4931-8655-9840b98c29fa
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,unit_ref,usd
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,decimals,-6
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,scale,6
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,format,null
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us_gaap_value,value,49
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_label_en-US
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,label_label,lang,en-US
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_id,lab_us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,None
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,location_id,lab_us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,None
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,us_gaap_id,us-gaap:ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,None
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,item_type,label_label
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,id,lab_us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock_label_en-US
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,label,lab_us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,type,resource
us-gaap_ScheduleOfFairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisTableTextBlock,label_label,lang,en-US
dei_EntitiesTable,label_id,lab_dei_EntitiesTable,None
dei_EntitiesTable,location_id,lab_dei_EntitiesTable,None
dei_EntitiesTable,us_gaap_id,dei:EntitiesTable,None
dei_EntitiesTable,label_label,item_type,label_label
dei_EntitiesTable,label_label,id,lab_dei_EntitiesTable_label_en-US
dei_EntitiesTable,label_label,label,lab_dei_EntitiesTable
dei_EntitiesTable,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntitiesTable,label_label,type,resource
dei_EntitiesTable,label_label,lang,en-US
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_id,lab_us-gaap_AccumulatedOtherComprehensiveIncomeMember,None
us-gaap_AccumulatedOtherComprehensiveIncomeMember,location_id,lab_us-gaap_AccumulatedOtherComprehensiveIncomeMember,None
us-gaap_AccumulatedOtherComprehensiveIncomeMember,us_gaap_id,us-gaap:AccumulatedOtherComprehensiveIncomeMember,None
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,item_type,label_label
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,id,lab_us-gaap_AccumulatedOtherComprehensiveIncomeMember_label_en-US
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,label,lab_us-gaap_AccumulatedOtherComprehensiveIncomeMember
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,type,resource
us-gaap_AccumulatedOtherComprehensiveIncomeMember,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,location_id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_id,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,None
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,id,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,master_id,us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,context_ref,i4b235a33df5041728cc0b570ff81141c_I20210930
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82NC9mcmFnOjc4NjI4MTgyZmM0ZjRlNWVhMTM5Mzc5M2JhMzQ0NGM3L3RhYmxlOmI1NzNjODI3YTgxNDQ5NWY4MmEzZjU4NDIyZTQ4NGI2L3RhYmxlcmFuZ2U6YjU3M2M4MjdhODE0NDk1ZjgyYTNmNTg0MjJlNDg0YjZfMC0xLTEtMS0w_b87be53d-7a02-4288-a7b8-9aaa394242a8
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,unit_ref,usd
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,decimals,-6
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,scale,6
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,format,null
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us_gaap_value,value,41
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_label_en-US
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,label_label,lang,en-US
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_id,lab_fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,None
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,location_id,lab_fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,None
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,us_gaap_id,fb:EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,None
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,item_type,label_label
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,id,lab_fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward_documentation_en-US
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,label,lab_fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,type,resource
fb_EquityInvestmentsWithoutReadilyDeterminableFairValueRollForward,label_label,lang,en-US
fb_AcquisitionIncurredButNotYetPaid,label_id,lab_fb_AcquisitionIncurredButNotYetPaid,None
fb_AcquisitionIncurredButNotYetPaid,location_id,lab_fb_AcquisitionIncurredButNotYetPaid,None
fb_AcquisitionIncurredButNotYetPaid,us_gaap_id,fb:AcquisitionIncurredButNotYetPaid,None
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,id,fb:AcquisitionIncurredButNotYetPaid
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,master_id,fb_AcquisitionIncurredButNotYetPaid
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zNC9mcmFnOjAxZTNlZjc1Njg0YjRmNjliYzNlMTJkYzQzY2E4YWNkL3RhYmxlOmZhYzJiZmM4YjZlNDQzZWE5ZTgyZjRhZjM5NzIzNGQ4L3RhYmxlcmFuZ2U6ZmFjMmJmYzhiNmU0NDNlYTllODJmNGFmMzk3MjM0ZDhfNi0zLTEtMS0w_3149d722-ed0a-4303-b536-b232bd63e177
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,unit_ref,usd
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,decimals,-6
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,scale,6
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,format,null
fb_AcquisitionIncurredButNotYetPaid,us_gaap_value,value,118
fb_AcquisitionIncurredButNotYetPaid,label_label,item_type,label_label
fb_AcquisitionIncurredButNotYetPaid,label_label,id,lab_fb_AcquisitionIncurredButNotYetPaid_documentation_en-US
fb_AcquisitionIncurredButNotYetPaid,label_label,label,lab_fb_AcquisitionIncurredButNotYetPaid
fb_AcquisitionIncurredButNotYetPaid,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_AcquisitionIncurredButNotYetPaid,label_label,type,resource
fb_AcquisitionIncurredButNotYetPaid,label_label,lang,en-US
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,None
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,location_id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,None
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_id,fb:EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,None
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,id,fb:EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,master_id,fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,context_ref,ica15184299b44591a910753cfa9238a2_D20210101-20210930
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl81Mi9mcmFnOjI5MGIwZTM2NjJiYzQ4OGY5ZWY5YzBhMGJhNzIzMTdiL3RhYmxlOjNlNGEwMmRmYWI4NDQxYTg5NjI5ZGEyMGEzMmMyYzExL3RhYmxlcmFuZ2U6M2U0YTAyZGZhYjg0NDFhODk2MjlkYTIwYTMyYzJjMTFfMi0xLTEtMS0w_526942cd-9ae5-423b-828f-a02343edaa5b
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,unit_ref,usd
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,decimals,-6
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,scale,6
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,format,null
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,us_gaap_value,value,47
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,item_type,label_label
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions_documentation_en-US
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,label,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,type,resource
fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdditions,label_label,lang,en-US
us-gaap_CommonStockSharesOutstanding,label_id,lab_us-gaap_CommonStockSharesOutstanding,None
us-gaap_CommonStockSharesOutstanding,location_id,lab_us-gaap_CommonStockSharesOutstanding,None
us-gaap_CommonStockSharesOutstanding,us_gaap_id,us-gaap:CommonStockSharesOutstanding,None
us-gaap_CommonStockSharesOutstanding,us_gaap_value,id,us-gaap:CommonStockSharesOutstanding
us-gaap_CommonStockSharesOutstanding,us_gaap_value,master_id,us-gaap_CommonStockSharesOutstanding
us-gaap_CommonStockSharesOutstanding,us_gaap_value,context_ref,i4f0b5fddcaca4ec987c23ad5e30d1257_I20200930
us-gaap_CommonStockSharesOutstanding,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zMS9mcmFnOmQ5YWI0NGQ5ZmY1YTQ1YTRiMjdhNDgxYmUyZGI4ZTAyL3RhYmxlOjE3MmZjYjJlNjI2NjRlZTE5Nzc5ZWM3OGZlNWQ4MzNiL3RhYmxlcmFuZ2U6MTcyZmNiMmU2MjY2NGVlMTk3NzllYzc4ZmU1ZDgzM2JfMjItMTMtMS0xLTA_8c3729e1-db9c-4a3e-8ec7-ef01e34923eb
us-gaap_CommonStockSharesOutstanding,us_gaap_value,unit_ref,shares
us-gaap_CommonStockSharesOutstanding,us_gaap_value,decimals,-6
us-gaap_CommonStockSharesOutstanding,us_gaap_value,scale,6
us-gaap_CommonStockSharesOutstanding,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_CommonStockSharesOutstanding,us_gaap_value,value,"2,850"
us-gaap_CommonStockSharesOutstanding,label_label,item_type,label_label
us-gaap_CommonStockSharesOutstanding,label_label,id,lab_us-gaap_CommonStockSharesOutstanding_label_en-US
us-gaap_CommonStockSharesOutstanding,label_label,label,lab_us-gaap_CommonStockSharesOutstanding
us-gaap_CommonStockSharesOutstanding,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CommonStockSharesOutstanding,label_label,type,resource
us-gaap_CommonStockSharesOutstanding,label_label,lang,en-US
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_id,lab_us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,None
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,location_id,lab_us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,None
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,us_gaap_id,us-gaap:TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,None
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,item_type,label_label
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,id,lab_us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain_label_en-US
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,label,lab_us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,type,resource
us-gaap_TransfersAndServicingOfFinancialInstrumentsTypesOfFinancialInstrumentsDomain,label_label,lang,en-US
us-gaap_CommonClassBMember,label_id,lab_us-gaap_CommonClassBMember,None
us-gaap_CommonClassBMember,location_id,lab_us-gaap_CommonClassBMember,None
us-gaap_CommonClassBMember,us_gaap_id,us-gaap:CommonClassBMember,None
us-gaap_CommonClassBMember,label_label,item_type,label_label
us-gaap_CommonClassBMember,label_label,id,lab_us-gaap_CommonClassBMember_label_en-US
us-gaap_CommonClassBMember,label_label,label,lab_us-gaap_CommonClassBMember
us-gaap_CommonClassBMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CommonClassBMember,label_label,type,resource
us-gaap_CommonClassBMember,label_label,lang,en-US
fb_LeaseCashFlowsInformationTableTextBlock,label_id,lab_fb_LeaseCashFlowsInformationTableTextBlock,None
fb_LeaseCashFlowsInformationTableTextBlock,location_id,lab_fb_LeaseCashFlowsInformationTableTextBlock,None
fb_LeaseCashFlowsInformationTableTextBlock,us_gaap_id,fb:LeaseCashFlowsInformationTableTextBlock,None
fb_LeaseCashFlowsInformationTableTextBlock,label_label,item_type,label_label
fb_LeaseCashFlowsInformationTableTextBlock,label_label,id,lab_fb_LeaseCashFlowsInformationTableTextBlock_documentation_en-US
fb_LeaseCashFlowsInformationTableTextBlock,label_label,label,lab_fb_LeaseCashFlowsInformationTableTextBlock
fb_LeaseCashFlowsInformationTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_LeaseCashFlowsInformationTableTextBlock,label_label,type,resource
fb_LeaseCashFlowsInformationTableTextBlock,label_label,lang,en-US
us-gaap_LeaseCost,label_id,lab_us-gaap_LeaseCost,None
us-gaap_LeaseCost,location_id,lab_us-gaap_LeaseCost,None
us-gaap_LeaseCost,us_gaap_id,us-gaap:LeaseCost,None
us-gaap_LeaseCost,us_gaap_value,id,us-gaap:LeaseCost
us-gaap_LeaseCost,us_gaap_value,master_id,us-gaap_LeaseCost
us-gaap_LeaseCost,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_LeaseCost,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82MS9mcmFnOmM3MGU5MGJjOTlkYjQxMWZiZjQxMDQ0OTA4MjUwZmYzL3RhYmxlOmUzZTkwYzcwMTAyYzRiMDNhOGIyMDE0MWNmYzg4YzcyL3RhYmxlcmFuZ2U6ZTNlOTBjNzAxMDJjNGIwM2E4YjIwMTQxY2ZjODhjNzJfNy03LTEtMS0w_ad58ce4e-26c4-4665-8506-0b8d7dca0e96
us-gaap_LeaseCost,us_gaap_value,unit_ref,usd
us-gaap_LeaseCost,us_gaap_value,decimals,-6
us-gaap_LeaseCost,us_gaap_value,scale,6
us-gaap_LeaseCost,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_LeaseCost,us_gaap_value,value,"1,406"
us-gaap_LeaseCost,label_label,item_type,label_label
us-gaap_LeaseCost,label_label,id,lab_us-gaap_LeaseCost_label_en-US
us-gaap_LeaseCost,label_label,label,lab_us-gaap_LeaseCost
us-gaap_LeaseCost,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_LeaseCost,label_label,type,resource
us-gaap_LeaseCost,label_label,lang,en-US
us-gaap_PropertyPlantAndEquipmentTextBlock,label_id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock,None
us-gaap_PropertyPlantAndEquipmentTextBlock,location_id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock,None
